"행정구역별","유형별","항목","단위","2024 년",
"장성군","주택유형","동(호)수[동(호)수]","동(호)수","1283",
"장성군","주택유형","면적[천㎡]","천㎡","96",
"장성군","단독주택","동(호)수[동(호)수]","동(호)수","331",
"장성군","단독주택","면적[천㎡]","천㎡","32",
"장성군","다가구주택","동(호)수[동(호)수]","동(호)수","1",
"장성군","다가구주택","면적[천㎡]","천㎡","0",
"장성군","다세대주택","동(호)수[동(호)수]","동(호)수","3",
"장성군","다세대주택","면적[천㎡]","천㎡","0",
"장성군","연립주택","동(호)수[동(호)수]","동(호)수","29",
"장성군","연립주택","면적[천㎡]","천㎡","2",
"장성군","아파트","동(호)수[동(호)수]","동(호)수","919",
"장성군","아파트","면적[천㎡]","천㎡","61",
"완도군","매입자거주지","동(호)수[동(호)수]","동(호)수","520",
"완도군","매입자거주지","면적[천㎡]","천㎡","42",
"완도군","관할 시군구내","동(호)수[동(호)수]","동(호)수","350",
"완도군","관할 시군구내","면적[천㎡]","천㎡","28",
"완도군","관할 시도내","동(호)수[동(호)수]","동(호)수","31",
"완도군","관할 시도내","면적[천㎡]","천㎡","2",
"완도군","관할 시도외 서울","동(호)수[동(호)수]","동(호)수","20",
"완도군","관할 시도외 서울","면적[천㎡]","천㎡","2",
"완도군","관할 시도외 기타","동(호)수[동(호)수]","동(호)수","119",
"완도군","관할 시도외 기타","면적[천㎡]","천㎡","10",
"완도군","거래주체","동(호)수[동(호)수]","동(호)수","520",
"완도군","거래주체","면적[천㎡]","천㎡","42",
"완도군","개인->개인","동(호)수[동(호)수]","동(호)수","479",
"완도군","개인->개인","면적[천㎡]","천㎡","38",
"완도군","개인->법인","동(호)수[동(호)수]","동(호)수","5",
"완도군","개인->법인","면적[천㎡]","천㎡","0",
"완도군","개인->기타","동(호)수[동(호)수]","동(호)수","1",
"완도군","개인->기타","면적[천㎡]","천㎡","0",
"완도군","법인->개인","동(호)수[동(호)수]","동(호)수","33",
"완도군","법인->개인","면적[천㎡]","천㎡","4",
"완도군","법인->법인","동(호)수[동(호)수]","동(호)수","0",
"완도군","법인->법인","면적[천㎡]","천㎡","0",
"완도군","법인->기타","동(호)수[동(호)수]","동(호)수","0",
"완도군","법인->기타","면적[천㎡]","천㎡","0",
"완도군","기타->개인","동(호)수[동(호)수]","동(호)수","2",
"완도군","기타->개인","면적[천㎡]","천㎡","0",
"완도군","기타->법인","동(호)수[동(호)수]","동(호)수","0",
"완도군","기타->법인","면적[천㎡]","천㎡","0",
"완도군","기타->기타","동(호)수[동(호)수]","동(호)수","0",
"완도군","기타->기타","면적[천㎡]","천㎡","0",
"완도군","거래규모","동(호)수[동(호)수]","동(호)수","520",
"완도군","거래규모","면적[천㎡]","천㎡","42",
"완도군","20㎡이하","동(호)수[동(호)수]","동(호)수","11",
"완도군","20㎡이하","면적[천㎡]","천㎡","0",
"완도군","21~40㎡","동(호)수[동(호)수]","동(호)수","28",
"완도군","21~40㎡","면적[천㎡]","천㎡","1",
"완도군","41~60㎡","동(호)수[동(호)수]","동(호)수","116",
"완도군","41~60㎡","면적[천㎡]","천㎡","6",
"완도군","61~85㎡","동(호)수[동(호)수]","동(호)수","221",
"완도군","61~85㎡","면적[천㎡]","천㎡","17",
"완도군","86~100㎡","동(호)수[동(호)수]","동(호)수","73",
"완도군","86~100㎡","면적[천㎡]","천㎡","7",
"완도군","101~135㎡","동(호)수[동(호)수]","동(호)수","35",
"완도군","101~135㎡","면적[천㎡]","천㎡","4",
"완도군","136~165㎡","동(호)수[동(호)수]","동(호)수","17",
"완도군","136~165㎡","면적[천㎡]","천㎡","2",
"완도군","166~198㎡","동(호)수[동(호)수]","동(호)수","6",
"완도군","166~198㎡","면적[천㎡]","천㎡","1",
"완도군","198㎡초과","동(호)수[동(호)수]","동(호)수","13",
"완도군","198㎡초과","면적[천㎡]","천㎡","3",
"완도군","거래원인","동(호)수[동(호)수]","동(호)수","520",
"완도군","거래원인","면적[천㎡]","천㎡","42",
"완도군","매매","동(호)수[동(호)수]","동(호)수","338",
"완도군","매매","면적[천㎡]","천㎡","27",
"완도군","판결","동(호)수[동(호)수]","동(호)수","1",
"완도군","판결","면적[천㎡]","천㎡","0",
"완도군","교환","동(호)수[동(호)수]","동(호)수","0",
"완도군","교환","면적[천㎡]","천㎡","0",
"완도군","증여","동(호)수[동(호)수]","동(호)수","133",
"완도군","증여","면적[천㎡]","천㎡","11",
"완도군","분양권","동(호)수[동(호)수]","동(호)수","0",
"완도군","분양권","면적[천㎡]","천㎡","0",
"완도군","분양권전매","동(호)수[동(호)수]","동(호)수","18",
"완도군","분양권전매","면적[천㎡]","천㎡","2",
"완도군","기타","동(호)수[동(호)수]","동(호)수","0",
"완도군","기타","면적[천㎡]","천㎡","0",
"완도군","기타소유권이전","동(호)수[동(호)수]","동(호)수","30",
"완도군","기타소유권이전","면적[천㎡]","천㎡","3",
"완도군","주택유형","동(호)수[동(호)수]","동(호)수","520",
"완도군","주택유형","면적[천㎡]","천㎡","42",
"완도군","단독주택","동(호)수[동(호)수]","동(호)수","332",
"완도군","단독주택","면적[천㎡]","천㎡","27",
"완도군","다가구주택","동(호)수[동(호)수]","동(호)수","2",
"완도군","다가구주택","면적[천㎡]","천㎡","1",
"완도군","다세대주택","동(호)수[동(호)수]","동(호)수","16",
"완도군","다세대주택","면적[천㎡]","천㎡","1",
"완도군","연립주택","동(호)수[동(호)수]","동(호)수","24",
"완도군","연립주택","면적[천㎡]","천㎡","2",
"완도군","아파트","동(호)수[동(호)수]","동(호)수","146",
"완도군","아파트","면적[천㎡]","천㎡","11",
"진도군","매입자거주지","동(호)수[동(호)수]","동(호)수","375",
"진도군","매입자거주지","면적[천㎡]","천㎡","30",
"진도군","관할 시군구내","동(호)수[동(호)수]","동(호)수","251",
"진도군","관할 시군구내","면적[천㎡]","천㎡","21",
"진도군","관할 시도내","동(호)수[동(호)수]","동(호)수","21",
"진도군","관할 시도내","면적[천㎡]","천㎡","1",
"진도군","관할 시도외 서울","동(호)수[동(호)수]","동(호)수","17",
"진도군","관할 시도외 서울","면적[천㎡]","천㎡","1",
"진도군","관할 시도외 기타","동(호)수[동(호)수]","동(호)수","86",
"진도군","관할 시도외 기타","면적[천㎡]","천㎡","7",
"진도군","거래주체","동(호)수[동(호)수]","동(호)수","375",
"진도군","거래주체","면적[천㎡]","천㎡","30",
"진도군","개인->개인","동(호)수[동(호)수]","동(호)수","345",
"진도군","개인->개인","면적[천㎡]","천㎡","27",
"진도군","개인->법인","동(호)수[동(호)수]","동(호)수","1",
"진도군","개인->법인","면적[천㎡]","천㎡","0",
"진도군","개인->기타","동(호)수[동(호)수]","동(호)수","10",
"진도군","개인->기타","면적[천㎡]","천㎡","1",
"진도군","법인->개인","동(호)수[동(호)수]","동(호)수","10",
"진도군","법인->개인","면적[천㎡]","천㎡","1",
"진도군","법인->법인","동(호)수[동(호)수]","동(호)수","0",
"진도군","법인->법인","면적[천㎡]","천㎡","0",
"진도군","법인->기타","동(호)수[동(호)수]","동(호)수","0",
"진도군","법인->기타","면적[천㎡]","천㎡","0",
"진도군","기타->개인","동(호)수[동(호)수]","동(호)수","8",
"진도군","기타->개인","면적[천㎡]","천㎡","0",
"진도군","기타->법인","동(호)수[동(호)수]","동(호)수","0",
"진도군","기타->법인","면적[천㎡]","천㎡","0",
"진도군","기타->기타","동(호)수[동(호)수]","동(호)수","1",
"진도군","기타->기타","면적[천㎡]","천㎡","1",
"진도군","거래규모","동(호)수[동(호)수]","동(호)수","375",
"진도군","거래규모","면적[천㎡]","천㎡","30",
"진도군","20㎡이하","동(호)수[동(호)수]","동(호)수","5",
"진도군","20㎡이하","면적[천㎡]","천㎡","0",
"진도군","21~40㎡","동(호)수[동(호)수]","동(호)수","33",
"진도군","21~40㎡","면적[천㎡]","천㎡","1",
"진도군","41~60㎡","동(호)수[동(호)수]","동(호)수","82",
"진도군","41~60㎡","면적[천㎡]","천㎡","4",
"진도군","61~85㎡","동(호)수[동(호)수]","동(호)수","157",
"진도군","61~85㎡","면적[천㎡]","천㎡","12",
"진도군","86~100㎡","동(호)수[동(호)수]","동(호)수","48",
"진도군","86~100㎡","면적[천㎡]","천㎡","4",
"진도군","101~135㎡","동(호)수[동(호)수]","동(호)수","32",
"진도군","101~135㎡","면적[천㎡]","천㎡","4",
"진도군","136~165㎡","동(호)수[동(호)수]","동(호)수","7",
"진도군","136~165㎡","면적[천㎡]","천㎡","1",
"진도군","166~198㎡","동(호)수[동(호)수]","동(호)수","4",
"진도군","166~198㎡","면적[천㎡]","천㎡","1",
"진도군","198㎡초과","동(호)수[동(호)수]","동(호)수","7",
"진도군","198㎡초과","면적[천㎡]","천㎡","3",
"진도군","거래원인","동(호)수[동(호)수]","동(호)수","375",
"진도군","거래원인","면적[천㎡]","천㎡","30",
"진도군","매매","동(호)수[동(호)수]","동(호)수","249",
"진도군","매매","면적[천㎡]","천㎡","20",
"진도군","판결","동(호)수[동(호)수]","동(호)수","3",
"진도군","판결","면적[천㎡]","천㎡","0",
"진도군","교환","동(호)수[동(호)수]","동(호)수","0",
"진도군","교환","면적[천㎡]","천㎡","0",
"진도군","증여","동(호)수[동(호)수]","동(호)수","112",
"진도군","증여","면적[천㎡]","천㎡","9",
"진도군","분양권","동(호)수[동(호)수]","동(호)수","0",
"진도군","분양권","면적[천㎡]","천㎡","0",
"진도군","분양권전매","동(호)수[동(호)수]","동(호)수","0",
"진도군","분양권전매","면적[천㎡]","천㎡","0",
"진도군","기타","동(호)수[동(호)수]","동(호)수","0",
"진도군","기타","면적[천㎡]","천㎡","0",
"진도군","기타소유권이전","동(호)수[동(호)수]","동(호)수","11",
"진도군","기타소유권이전","면적[천㎡]","천㎡","1",
"진도군","주택유형","동(호)수[동(호)수]","동(호)수","375",
"진도군","주택유형","면적[천㎡]","천㎡","30",
"진도군","단독주택","동(호)수[동(호)수]","동(호)수","276",
"진도군","단독주택","면적[천㎡]","천㎡","22",
"진도군","다가구주택","동(호)수[동(호)수]","동(호)수","2",
"진도군","다가구주택","면적[천㎡]","천㎡","1",
"진도군","다세대주택","동(호)수[동(호)수]","동(호)수","9",
"진도군","다세대주택","면적[천㎡]","천㎡","1",
"진도군","연립주택","동(호)수[동(호)수]","동(호)수","39",
"진도군","연립주택","면적[천㎡]","천㎡","3",
"진도군","아파트","동(호)수[동(호)수]","동(호)수","49",
"진도군","아파트","면적[천㎡]","천㎡","4",
"신안군","매입자거주지","동(호)수[동(호)수]","동(호)수","339",
"신안군","매입자거주지","면적[천㎡]","천㎡","25",
"신안군","관할 시군구내","동(호)수[동(호)수]","동(호)수","185",
"신안군","관할 시군구내","면적[천㎡]","천㎡","15",
"신안군","관할 시도내","동(호)수[동(호)수]","동(호)수","52",
"신안군","관할 시도내","면적[천㎡]","천㎡","3",
"신안군","관할 시도외 서울","동(호)수[동(호)수]","동(호)수","14",
"신안군","관할 시도외 서울","면적[천㎡]","천㎡","1",
"신안군","관할 시도외 기타","동(호)수[동(호)수]","동(호)수","88",
"신안군","관할 시도외 기타","면적[천㎡]","천㎡","6",
"신안군","거래주체","동(호)수[동(호)수]","동(호)수","339",
"신안군","거래주체","면적[천㎡]","천㎡","25",
"신안군","개인->개인","동(호)수[동(호)수]","동(호)수","295",
"신안군","개인->개인","면적[천㎡]","천㎡","23",
"신안군","개인->법인","동(호)수[동(호)수]","동(호)수","1",
"신안군","개인->법인","면적[천㎡]","천㎡","0",
"신안군","개인->기타","동(호)수[동(호)수]","동(호)수","4",
"신안군","개인->기타","면적[천㎡]","천㎡","0",
"신안군","법인->개인","동(호)수[동(호)수]","동(호)수","11",
"신안군","법인->개인","면적[천㎡]","천㎡","1",
"신안군","법인->법인","동(호)수[동(호)수]","동(호)수","26",
"신안군","법인->법인","면적[천㎡]","천㎡","1",
"신안군","법인->기타","동(호)수[동(호)수]","동(호)수","0",
"신안군","법인->기타","면적[천㎡]","천㎡","0",
"신안군","기타->개인","동(호)수[동(호)수]","동(호)수","2",
"신안군","기타->개인","면적[천㎡]","천㎡","0",
"신안군","기타->법인","동(호)수[동(호)수]","동(호)수","0",
"신안군","기타->법인","면적[천㎡]","천㎡","0",
"신안군","기타->기타","동(호)수[동(호)수]","동(호)수","0",
"신안군","기타->기타","면적[천㎡]","천㎡","0",
"신안군","거래규모","동(호)수[동(호)수]","동(호)수","339",
"신안군","거래규모","면적[천㎡]","천㎡","25",
"신안군","20㎡이하","동(호)수[동(호)수]","동(호)수","8",
"신안군","20㎡이하","면적[천㎡]","천㎡","0",
"신안군","21~40㎡","동(호)수[동(호)수]","동(호)수","26",
"신안군","21~40㎡","면적[천㎡]","천㎡","1",
"신안군","41~60㎡","동(호)수[동(호)수]","동(호)수","109",
"신안군","41~60㎡","면적[천㎡]","천㎡","6",
"신안군","61~85㎡","동(호)수[동(호)수]","동(호)수","118",
"신안군","61~85㎡","면적[천㎡]","천㎡","9",
"신안군","86~100㎡","동(호)수[동(호)수]","동(호)수","27",
"신안군","86~100㎡","면적[천㎡]","천㎡","3",
"신안군","101~135㎡","동(호)수[동(호)수]","동(호)수","32",
"신안군","101~135㎡","면적[천㎡]","천㎡","4",
"신안군","136~165㎡","동(호)수[동(호)수]","동(호)수","12",
